brand_name,generic_name,drug_type,manufacturer,total_spending_2023,total_claims_2023,total_beneficiaries_2023,avg_spending_per_claim_2023,avg_spending_per_unit_2023,cost_per_beneficiary_2023,claims_per_beneficiary_2023
KINERET,ANAKINRA,Brand,Sobi-Swedish Or,28024001.36,4819,770.0,5815.3146628,280.52707696,36394.80696103896,6.258441558441558
KINRIX,"DIPH,PERTUS(ACEL),TET,POLIO/PF",Brand,Overall,7831.32,103,80.0,76.03223301,137.39157895,97.8915,1.2875
KINRIX,"DIPH,PERTUS(ACEL),TET,POLIO/PF",Brand,Glaxosmithkline,7831.32,103,80.0,76.03223301,137.39157895,97.8915,1.2875
KISQALI,RIBOCICLIB SUCCINATE,Brand,Overall,370771679.06,24594,4543.0,15075.696473,294.51818446,81613.84086726833,5.413603345806735
KISQALI,RIBOCICLIB SUCCINATE,Brand,Novartis,370771679.06,24594,4543.0,15075.696473,294.51818446,81613.84086726833,5.413603345806735
KISQALI FEMARA CO-PACK,RIBOCICLIB SUCCINATE/LETROZOLE,Brand,Overall,26781771.13,1715,263.0,15616.193079,188.70372503,101831.82939163498,6.520912547528517
KISQALI FEMARA CO-PACK,RIBOCICLIB SUCCINATE/LETROZOLE,Brand,Novartis,26781771.13,1715,263.0,15616.193079,188.70372503,101831.82939163498,6.520912547528517
KLISYRI,TIRBANIBULIN,Brand,Overall,3001296.32,2623,1900.0,1144.2227678,216.81750551,1579.629642105263,1.3805263157894736
KLISYRI,TIRBANIBULIN,Brand,"Almirall, LLC",3001296.32,2623,1900.0,1144.2227678,216.81750551,1579.629642105263,1.3805263157894736
KLONOPIN,CLONAZEPAM,Brand,Overall,3683535.27,14976,2481.0,245.96255809,2.9718062722,1484.6978113663845,6.03627569528416
KLONOPIN,CLONAZEPAM,Brand,Roche Labs.,160252.05,726,237.0,220.73285124,2.981491854,676.1689873417721,3.0632911392405062
KLONOPIN,CLONAZEPAM,Brand,H2 Pharma LLC,3523283.22,14250,2409.0,247.24794526,2.9713128173,1462.5501120797012,5.915317559153175
KLOR-CON,POTASSIUM CHLORIDE,Brand,Overall,10901487.93,49438,24541.0,220.50827157,3.5623379374,444.2153102970539,2.0145063363351126
KLOR-CON,POTASSIUM CHLORIDE,Brand,Upsher-Smith La,10901487.93,49438,24541.0,220.50827157,3.5623379374,444.2153102970539,2.0145063363351126
KLOR-CON 10,POTASSIUM CHLORIDE,Brand,Overall,4509335.9,194779,71147.0,23.151037329,0.2724226697,63.38054872306633,2.73769800553783
KLOR-CON 10,POTASSIUM CHLORIDE,Brand,Upsher-Smith La,4509335.9,194779,71147.0,23.151037329,0.2724226697,63.38054872306633,2.73769800553783
KLOR-CON 8,POTASSIUM CHLORIDE,Brand,Overall,833726.56,32827,13340.0,25.397586133,0.2720507838,62.498242878560724,2.4607946026986505
KLOR-CON 8,POTASSIUM CHLORIDE,Brand,Upsher-Smith La,833726.56,32827,13340.0,25.397586133,0.2720507838,62.498242878560724,2.4607946026986505
KLOR-CON M10,POTASSIUM CHLORIDE,Brand,Overall,6045546.27,215928,77086.0,27.997972796,0.2664207023,78.42599525205614,2.8011312041096956
KLOR-CON M10,POTASSIUM CHLORIDE,Brand,Upsher-Smith La,6045546.27,215928,77086.0,27.997972796,0.2664207023,78.42599525205614,2.8011312041096956
KLOR-CON M15,POTASSIUM CHLORIDE,Brand,Overall,621939.27,12187,3702.0,51.033008123,0.5334601097,168.0008833063209,3.2920043219881143
KLOR-CON M15,POTASSIUM CHLORIDE,Brand,Upsher-Smith La,621939.27,12187,3702.0,51.033008123,0.5334601097,168.0008833063209,3.2920043219881143
KLOR-CON M20,POTASSIUM CHLORIDE,Brand,Overall,21624988.67,735336,274807.0,29.408309494,0.2771488704,78.691549596626,2.675827034973636
KLOR-CON M20,POTASSIUM CHLORIDE,Brand,Upsher-Smith La,21624988.67,735336,274807.0,29.408309494,0.2771488704,78.691549596626,2.675827034973636
KLOR-CON-EF,POTASSIUM BICARBONATE/CIT AC,Brand,Overall,317705.54,3705,1496.0,85.750483131,1.0333130816,212.37001336898393,2.4766042780748663
KLOR-CON-EF,POTASSIUM BICARBONATE/CIT AC,Brand,Upsher-Smith La,317705.54,3705,1496.0,85.750483131,1.0333130816,212.37001336898393,2.4766042780748663
KLOXXADO,NALOXONE HCL,Brand,Overall,312277.85,2304,1754.0,135.53726128,66.001151879,178.03754275940705,1.313568985176739
KLOXXADO,NALOXONE HCL,Brand,Hikma Specialty,312277.85,2304,1754.0,135.53726128,66.001151879,178.03754275940705,1.313568985176739
KOMBIGLYZE XR,SAXAGLIPTIN HCL/METFORMIN HCL,Brand,Overall,19482314.69,21381,5089.0,911.19754408,11.897071158,3828.318862251916,4.201414816270387
KOMBIGLYZE XR,SAXAGLIPTIN HCL/METFORMIN HCL,Brand,Astrazeneca,19482314.69,21381,5089.0,911.19754408,11.897071158,3828.318862251916,4.201414816270387
KONVOMEP,OMEPRAZOLE/SODIUM BICARBONATE,Brand,Overall,1917158.38,4389,1255.0,436.80983823,1.4584807644,1527.6162390438246,3.497211155378486
KONVOMEP,OMEPRAZOLE/SODIUM BICARBONATE,Brand,Azurity Pharmac,1917158.38,4389,1255.0,436.80983823,1.4584807644,1527.6162390438246,3.497211155378486
KORLYM,MIFEPRISTONE,Brand,Overall,228814733.76,6956,1059.0,32894.585072,632.17221649,216066.79297450423,6.568460812086874
KORLYM,MIFEPRISTONE,Brand,Corcept Therape,228814733.76,6956,1059.0,32894.585072,632.17221649,216066.79297450423,6.568460812086874
KOSELUGO,SELUMETINIB/VITAMIN E TPGS,Brand,Overall,14917272.72,776,93.0,19223.289588,179.6377957,160400.7819354839,8.344086021505376
KOSELUGO,SELUMETINIB/VITAMIN E TPGS,Brand,Astrazeneca/Ale,14917272.72,776,93.0,19223.289588,179.6377957,160400.7819354839,8.344086021505376
KRAZATI,ADAGRASIB,Brand,Overall,22747939.36,1224,443.0,18584.917778,116.86405737,51349.750248307,2.762979683972912
KRAZATI,ADAGRASIB,Brand,Mirati Therapeu,22747939.36,1224,443.0,18584.917778,116.86405737,51349.750248307,2.762979683972912
KRINTAFEL,TAFENOQUINE SUCCINATE,Brand,Overall,2874.49,26,20.0,110.55730769,17.634907975,143.72449999999998,1.3
KRINTAFEL,TAFENOQUINE SUCCINATE,Brand,Glaxosmithkline,2874.49,26,20.0,110.55730769,17.634907975,143.72449999999998,1.3
KRISTALOSE,LACTULOSE,Brand,Overall,3796134.8,6536,3070.0,580.80397797,9.4127145561,1236.525993485342,2.1289902280130293
KRISTALOSE,LACTULOSE,Brand,Cumberland Phar,3796134.8,6536,3070.0,580.80397797,9.4127145561,1236.525993485342,2.1289902280130293
KRYSTEXXA,PEGLOTICASE,Brand,Overall,178838010.66,3892,603.0,45950.156901,28509.167967,296580.4488557214,6.454394693200664
KRYSTEXXA,PEGLOTICASE,Brand,Horizon/Amgen,178838010.66,3892,603.0,45950.156901,28509.167967,296580.4488557214,6.454394693200664
KURVELO,LEVONORGESTREL/ETHIN.ESTRADIOL,Brand,Overall,109132.84,3772,935.0,28.932354189,0.4723976816,116.71961497326203,4.034224598930481
KURVELO,LEVONORGESTREL/ETHIN.ESTRADIOL,Brand,Lupin Pharmaceu,109132.84,3772,935.0,28.932354189,0.4723976816,116.71961497326203,4.034224598930481
KUVAN,SAPROPTERIN DIHYDROCHLORIDE,Brand,Overall,6802219.79,426,41.0,15967.652089,136.05521281,165907.79975609755,10.390243902439025
KUVAN,SAPROPTERIN DIHYDROCHLORIDE,Brand,Biomarin Pharma,6802219.79,426,41.0,15967.652089,136.05521281,165907.79975609755,10.390243902439025
KYLEENA,LEVONORGESTREL,Brand,Overall,48909.9,42,42.0,1164.5214286,1164.5214286,1164.5214285714287,1.0
KYLEENA,LEVONORGESTREL,Brand,"Bayer,Pharm Div",48909.9,42,42.0,1164.5214286,1164.5214286,1164.5214285714287,1.0
KYNMOBI,APOMORPHINE HCL,Brand,Overall,2296817.3,997,403.0,2303.7284855,29.576737212,5699.298511166253,2.4739454094292803
KYNMOBI,APOMORPHINE HCL,Brand,Sunovion Pharma,2296817.3,997,403.0,2303.7284855,29.576737212,5699.298511166253,2.4739454094292803
KYPROLIS,CARFILZOMIB,Brand,Overall,14131392.33,1357,181.0,10413.701054,1503.6242406,78073.99077348066,7.497237569060774
KYPROLIS,CARFILZOMIB,Brand,Amgen,14131392.33,1357,181.0,10413.701054,1503.6242406,78073.99077348066,7.497237569060774
LABETALOL HCL*,LABETALOL HCL,Brand,Overall,46354873.56,1036422,242891.0,44.725867996,0.3106537892,190.84640254270434,4.267025126497071
LABETALOL HCL*,LABETALOL HCL,Brand,Zydus Pharmaceu,5388614.88,119898,62268.0,44.943325827,0.3297121826,86.53907111196762,1.9255155135864328
LABETALOL HCL*,LABETALOL HCL,Brand,Sandoz,134966.9,3274,1184.0,41.223854612,0.3875059742,113.99231418918919,2.7652027027027026
LABETALOL HCL*,LABETALOL HCL,Brand,Method Pharmace,257947.61,6997,4301.0,36.865458053,0.3088063694,59.97386886770518,1.626830969541967
LABETALOL HCL*,LABETALOL HCL,Brand,Marlex Pharm.,67731.85,3473,1726.0,19.502404261,0.171942009,39.24209154113558,2.0121668597914253
LABETALOL HCL*,LABETALOL HCL,Brand,Major Pharmaceu,17879.72,621,207.0,28.791819646,0.3745859122,86.37545893719808,3.0
LABETALOL HCL*,LABETALOL HCL,Brand,Par Pharm.,20190982.48,409556,129727.0,49.299686685,0.3170845415,155.64209825248406,3.1570605964833844
LABETALOL HCL*,LABETALOL HCL,Brand,"Innogenix, Inc.",2033224.78,40460,14084.0,50.252713297,0.3638012573,144.36415648963361,2.8727634194831015
LABETALOL HCL*,LABETALOL HCL,Brand,Hospira/Pfizer,1403.35,12,,116.94583333,0.7419354238,,
LABETALOL HCL*,LABETALOL HCL,Brand,Eywa Pharma Inc,392791.92,10654,4468.0,36.868023278,0.332597907,87.91224709042076,2.384512085944494
LABETALOL HCL*,LABETALOL HCL,Brand,Bryant Ranch Pr,716.74,26,,27.566923077,0.3535224695,,
LABETALOL HCL*,LABETALOL HCL,Brand,Bluepoint Labor,2339206.85,65351,14089.0,35.794507353,0.3819002247,166.03072254950672,4.638441337213429
LABETALOL HCL*,LABETALOL HCL,Brand,Biocon Pharma I,8758635.82,181013,73763.0,48.386777856,0.3071115787,118.74023317923621,2.453980993180863
LABETALOL HCL*,LABETALOL HCL,Brand,Avet Pharmaceut,3033614.92,86153,32691.0,35.211947582,0.2367338489,92.79663883025908,2.635373650240127
LABETALOL HCL*,LABETALOL HCL,Brand,Alvogen Inc*,25455.69,554,267.0,45.948898917,0.3910051758,95.3396629213483,2.0749063670411987
LABETALOL HCL*,LABETALOL HCL,Brand,Advagen Pharma,1692305.86,55005,20198.0,30.766400509,0.218830849,83.78581344687593,2.723289434597485
LABETALOL HCL*,LABETALOL HCL,Brand,Actavis/Teva,2019026.21,53345,18598.0,37.848462086,0.3152330499,108.56146951285085,2.8683191741047422
LABETALOL HCL*,LABETALOL HCL,Brand,AHP,367.98,30,,12.266,0.6313665436,,
LACOSAMIDE*,LACOSAMIDE,Brand,Overall,160659897.52,765976,102050.0,209.74534126,2.5884751234,1574.3253064184225,7.505889269965703
LACOSAMIDE*,LACOSAMIDE,Brand,Zydus Pharmaceu,14806.52,18,,822.58444444,2.9495059761,,
LACOSAMIDE*,LACOSAMIDE,Brand,Westminster Pha,63573.1,353,228.0,180.09376771,3.1200950889,278.82938596491226,1.5482456140350878
LACOSAMIDE*,LACOSAMIDE,Brand,Tris Pharma Inc,310897.84,1334,427.0,233.05685157,3.6058863183,728.0979859484778,3.1241217798594847
LACOSAMIDE*,LACOSAMIDE,Brand,Sun Pharma Glob,7696790.27,37388,13341.0,205.86258345,3.1720232282,576.9275369162731,2.802488569072783
LACOSAMIDE*,LACOSAMIDE,Brand,Sciegen Pharmac,5219029.88,23581,8018.0,221.32351809,3.1156165668,650.9141780992766,2.9410077326016464
LACOSAMIDE*,LACOSAMIDE,Brand,Virtus Pharmace,29904.53,30,,996.81766667,2.9785388446,,
LACOSAMIDE*,LACOSAMIDE,Brand,Sagent Pharmace,60979.85,39,,1563.5858974,2.6559168118,,
LACOSAMIDE*,LACOSAMIDE,Brand,Pharm Assoc Inc,20025.12,37,28.0,541.21945946,1.2121743341,715.1828571428571,1.3214285714285714
LACOSAMIDE*,LACOSAMIDE,Brand,Novitium/Ani Ph,5078981.43,11541,2026.0,440.08157265,0.7881841515,2506.9010019743337,5.6964461994077
LACOSAMIDE*,LACOSAMIDE,Brand,Northstar Rx Ll,8999896.81,42288,12970.0,212.82389354,2.8999090821,693.901064764842,3.2604471858134154
LACOSAMIDE*,LACOSAMIDE,Brand,Major Pharmaceu,288471.34,3125,708.0,92.3108288,1.7883193964,407.445395480226,4.413841807909605
LACOSAMIDE*,LACOSAMIDE,Brand,Glenmark Pharma,10067512.93,44341,11804.0,227.04749397,2.9968324409,852.8899466282616,3.7564384954252796
LACOSAMIDE*,LACOSAMIDE,Brand,Fosun Pharma Us,19306.08,21,,919.33714286,2.6131672983,,
LACOSAMIDE*,LACOSAMIDE,Brand,Camber Pharmace*,29427365.99,143258,29440.0,205.41516697,2.307040111,999.5708556385869,4.866100543478261
LACOSAMIDE*,LACOSAMIDE,Brand,Breckenridge,19535009.94,93886,21987.0,208.07159683,2.8952115664,888.4800081866558,4.270068676945468
LACOSAMIDE*,LACOSAMIDE,Brand,Avkare,18835.59,146,91.0,129.01089041,1.7812618439,206.9845054945055,1.6043956043956045
LACOSAMIDE*,LACOSAMIDE,Brand,Ascend Laborato,41639689.4,186384,42010.0,223.40806829,2.2752190437,991.1851797191144,4.436657938586051
LACOSAMIDE*,LACOSAMIDE,Brand,Apotex Corp,119241.61,293,169.0,406.96795222,0.6388856087,705.5716568047337,1.7337278106508875
LACOSAMIDE*,LACOSAMIDE,Brand,Amneal Pharmace,4833424.31,21114,6646.0,228.9203519,2.9953971359,727.2681778513391,3.176948540475474
LACOSAMIDE*,LACOSAMIDE,Brand,Alembic Pharmac,27216154.98,156799,27888.0,173.57352394,2.7048026018,975.909171686747,5.622454102122777
LACRISERT,HYDROXYPROPYL CELLULOSE,Brand,Overall,17160.57,18,11.0,953.365,9.8623965517,1560.0518181818181,1.6363636363636365
LACRISERT,HYDROXYPROPYL CELLULOSE,Brand,Bausch & Lomb I,17160.57,18,11.0,953.365,9.8623965517,1560.0518181818181,1.6363636363636365
LACTATED RINGERS*,"RINGER'S SOLUTION,LACTATED",Brand,Overall,700784.64,20526,3782.0,34.141315405,0.0052369618,185.29472236911687,5.427287149656267
LACTATED RINGERS*,"RINGER'S SOLUTION,LACTATED",Brand,Fresenius Kabi,7587.94,227,110.0,33.427048458,0.0053853371,68.98127272727272,2.0636363636363635
LACTATED RINGERS*,"RINGER'S SOLUTION,LACTATED",Brand,Becton Dickinso,541.84,13,,41.68,0.0100340741,,
LACTATED RINGERS*,"RINGER'S SOLUTION,LACTATED",Brand,Baxter Healthca*,551819.28,14326,2993.0,38.51872679,0.0058692452,184.3699565653191,4.786501837621116
LACTATED RINGERS*,"RINGER'S SOLUTION,LACTATED",Brand,B.Braun*,140835.58,5960,899.0,23.630130872,0.003701033,156.65804226918797,6.629588431590657
LACTULOSE,LACTULOSE,Generic,Overall,72482220.34,1556076,526962.0,46.580128696,0.3356583088,137.5473380243737,2.9529188062896377
LACTULOSE,LACTULOSE,Generic,Xttrium Labs.,41775.91,1695,1262.0,24.646554572,0.02864116,33.10293977812996,1.3431061806656102
LACTULOSE,LACTULOSE,Generic,Vistapharm/Pai,128629.09,5317,2996.0,24.192042505,0.0261741341,42.933608144192256,1.7746995994659547
LACTULOSE,LACTULOSE,Generic,Rising Pharm,553015.23,18138,9951.0,30.489316904,0.0321658402,55.57383479047332,1.8227313837805246
LACTULOSE,LACTULOSE,Generic,Pharm Assoc Inc,26329970.97,981078,351061.0,26.837795741,0.0267915035,75.0011279236372,2.7946083444187764
LACTULOSE,LACTULOSE,Generic,Morton Grove Ph,121023.4,3972,1562.0,30.469133938,0.0301718812,77.47976952624839,2.5428937259923177
LACTULOSE,LACTULOSE,Generic,Lannett Co. Inc,10361410.39,382382,157218.0,27.097013955,0.0264966842,65.90473349107609,2.432176977190907
LACTULOSE,LACTULOSE,Generic,Hi-Tech/Akorn C,4221805.76,147537,70522.0,28.615233874,0.0310701729,59.86508834122685,2.0920705595417033
LACTULOSE,LACTULOSE,Generic,Foxland Pharmac,30506290.74,9335,2189.0,3267.9475886,51.442349638,13936.176674280492,4.264504339881224
LACTULOSE,LACTULOSE,Generic,Chartwell Rx Ll,206209.27,6247,3505.0,33.009327677,0.03106841,58.832887303851635,1.7823109843081313
LACTULOSE,LACTULOSE,Generic,Akorn Inc.,12089.58,375,251.0,32.23888,0.0267441199,48.16565737051793,1.4940239043824701
LAGEVRIO (EUA),MOLNUPIRAVIR,Brand,Overall,11460714.87,383878,378158.0,29.855096854,0.7469955426,30.30668363488277,1.015125952644133
LAGEVRIO (EUA),MOLNUPIRAVIR,Brand,Merck Sharp & D,11460714.87,383878,378158.0,29.855096854,0.7469955426,30.30668363488277,1.015125952644133
LAMICTAL,LAMOTRIGINE,Brand,Overall,111836410.52,46378,5721.0,2411.4108094,20.444204357,19548.402468099983,8.106624715958748
LAMICTAL,LAMOTRIGINE,Brand,Glaxosmithkline,111836410.52,46378,5721.0,2411.4108094,20.444204357,19548.402468099983,8.106624715958748
LAMICTAL (ORANGE),LAMOTRIGINE,Brand,Overall,12940.56,16,16.0,808.785,16.805922078,808.785,1.0
LAMICTAL (ORANGE),LAMOTRIGINE,Brand,Glaxosmithkline,12940.56,16,16.0,808.785,16.805922078,808.785,1.0
LAMICTAL ODT,LAMOTRIGINE,Brand,Overall,3482453.79,1913,264.0,1820.4149451,17.106449451,13191.11284090909,7.246212121212121
LAMICTAL ODT,LAMOTRIGINE,Brand,Glaxosmithkline,3482453.79,1913,264.0,1820.4149451,17.106449451,13191.11284090909,7.246212121212121
LAMICTAL XR,LAMOTRIGINE,Brand,Overall,52699057.18,16023,1940.0,3288.9631892,36.391759077,27164.462463917527,8.259278350515464
LAMICTAL XR,LAMOTRIGINE,Brand,Glaxosmithkline,52699057.18,16023,1940.0,3288.9631892,36.391759077,27164.462463917527,8.259278350515464
LAMICTAL XR (ORANGE),LAMOTRIGINE,Brand,Overall,8146.91,12,12.0,678.90916667,21.105984456,678.9091666666667,1.0
LAMICTAL XR (ORANGE),LAMOTRIGINE,Brand,Glaxosmithkline,8146.91,12,12.0,678.90916667,21.105984456,678.9091666666667,1.0
LAMIVUDINE,LAMIVUDINE,Generic,Overall,3742430.08,26309,4096.0,142.24904329,3.0143850087,913.67921875,6.423095703125
LAMIVUDINE,LAMIVUDINE,Generic,Strides Pharma,979995.47,7058,1246.0,138.84889062,3.3317751072,786.5132182985553,5.664526484751204
LAMIVUDINE,LAMIVUDINE,Generic,Silarx/Lannett,168201.7,2276,435.0,73.902328647,0.3450114353,386.6705747126437,5.232183908045977
LAMIVUDINE,LAMIVUDINE,Generic,Rising Pharm,39972.32,461,135.0,86.707852495,0.3413884488,296.09125925925923,3.414814814814815
LAMIVUDINE,LAMIVUDINE,Generic,Marlex Pharm.,3686.81,29,,127.13137931,0.431963679,,
LAMIVUDINE,LAMIVUDINE,Generic,Major Pharmaceu,3642.15,32,17.0,113.8171875,2.9324879227,214.24411764705883,1.8823529411764706
LAMIVUDINE,LAMIVUDINE,Generic,Macleods Pharma,1954783.85,11928,2252.0,163.88194584,3.4615632647,868.0212477797513,5.296625222024867
LAMIVUDINE,LAMIVUDINE,Generic,Lupin Pharmaceu,196165.16,1645,487.0,119.24933739,3.2489363928,402.803203285421,3.37782340862423
LAMIVUDINE,LAMIVUDINE,Generic,Camber Pharmace,8949.81,63,18.0,142.06047619,4.3381271595,497.21166666666664,3.5
LAMIVUDINE,LAMIVUDINE,Generic,Aurobindo Pharm,149711.71,1308,335.0,114.45849388,0.9137592254,446.9006268656716,3.9044776119402984
LAMIVUDINE,LAMIVUDINE,Generic,Apotex Corp,237321.1,1509,436.0,157.270444,4.3991171361,544.3144495412844,3.4610091743119265
LAMIVUDINE HBV,LAMIVUDINE,Brand,Overall,3176588.33,14299,2513.0,222.15457934,5.2118064054,1264.0622085157183,5.690011937922802
LAMIVUDINE HBV,LAMIVUDINE,Brand,Prasco Labs,840319.17,3308,814.0,254.02635127,5.4404555946,1032.3331326781326,4.063882063882064
LAMIVUDINE HBV,LAMIVUDINE,Brand,Camber Pharmace,17172.24,113,27.0,151.96672566,4.7111769547,636.0088888888889,4.185185185185185
LAMIVUDINE HBV,LAMIVUDINE,Brand,Apotex Corp,2319096.92,10878,2161.0,213.19148005,5.147474691,1073.1591485423414,5.033780657103193
LAMIVUDINE-ZIDOVUDINE,LAMIVUDINE/ZIDOVUDINE,Brand,Overall,2326929.28,7262,1071.0,320.42540347,3.8967950753,2172.6697292250233,6.780578898225957
LAMIVUDINE-ZIDOVUDINE,LAMIVUDINE/ZIDOVUDINE,Brand,Xlcare Pharmace,4191.65,20,,209.5825,3.3267063492,,
LAMIVUDINE-ZIDOVUDINE,LAMIVUDINE/ZIDOVUDINE,Brand,Strides Pharma,2954.73,21,,140.70142857,1.96982,,
LAMIVUDINE-ZIDOVUDINE,LAMIVUDINE/ZIDOVUDINE,Brand,Macleods Pharma,521193.18,1406,289.0,370.69216216,4.1760935547,1803.4366089965397,4.865051903114187
LAMIVUDINE-ZIDOVUDINE,LAMIVUDINE/ZIDOVUDINE,Brand,Camber Pharmace,1478298.05,4794,805.0,308.36421569,3.763746617,1836.3950931677018,5.95527950310559
LAMIVUDINE-ZIDOVUDINE,LAMIVUDINE/ZIDOVUDINE,Brand,Aurobindo Pharm,320291.67,1021,185.0,313.70388834,4.1876950735,1731.3063243243241,5.518918918918919
LAMOTRIGINE,LAMOTRIGINE,Generic,Overall,70895416.86,3988637,611083.0,17.77434669,0.2083054293,116.01601887141354,6.527160794851109
LAMOTRIGINE,LAMOTRIGINE,Generic,Zydus Pharmaceu,13471605.25,749801,158907.0,17.966907553,0.1835856865,84.7766633943124,4.718489430925007
LAMOTRIGINE,LAMOTRIGINE,Generic,Unichem Pharmac,16109079.63,1081961,190857.0,14.888780307,0.2054120388,84.4039235134158,5.668961578564056
LAMOTRIGINE,LAMOTRIGINE,Generic,Taro Pharm USA,6958122.63,351138,113300.0,19.815920322,0.2252008229,61.41326240070609,3.0991879964695497
LAMOTRIGINE,LAMOTRIGINE,Generic,Torrent Pharmac,5906680.37,283453,71569.0,20.838306068,0.1991394383,82.53126870572454,3.9605555477930388
LAMOTRIGINE,LAMOTRIGINE,Generic,Rising Pharm,112058.4,1554,389.0,72.10965251,0.4386216867,288.0678663239074,3.994858611825193
LAMOTRIGINE,LAMOTRIGINE,Generic,Quallent Pharma,29054.32,896,864.0,32.426696429,0.2141676997,33.627685185185186,1.037037037037037
LAMOTRIGINE,LAMOTRIGINE,Generic,Northstar Rx Ll,5976238.13,343150,71417.0,17.415818534,0.228166208,83.68089012420012,4.804878390299229
LAMOTRIGINE,LAMOTRIGINE,Generic,Major Pharmaceu,12101.77,1553,307.0,7.7925112685,0.151664866,39.419446254071666,5.058631921824104
LAMOTRIGINE,LAMOTRIGINE,Generic,Jubilant Cadist,143457.81,7381,1751.0,19.436094025,0.3213104519,81.92907481439177,4.215305539691605
LAMOTRIGINE,LAMOTRIGINE,Generic,Glenmark Pharma,550349.28,5916,1574.0,93.027261663,0.4572457732,349.65011435832275,3.758576874205845
LAMOTRIGINE,LAMOTRIGINE,Generic,Dr.Reddy'S Lab,6397.61,620,174.0,10.318725806,0.16395906,36.76787356321839,3.5632183908045976
LAMOTRIGINE,LAMOTRIGINE,Generic,"Cipla USA, Inc.",41616.47,2676,666.0,15.551745142,0.2356920103,62.4871921921922,4.018018018018018
LAMOTRIGINE,LAMOTRIGINE,Generic,Avkare,222.8,16,,13.925,0.2746809414,,
LAMOTRIGINE,LAMOTRIGINE,Generic,Aurobindo Pharm,17860539.13,977668,196731.0,18.268511529,0.2190993124,90.7866026706518,4.969567582129914
LAMOTRIGINE,LAMOTRIGINE,Generic,Alembic Pharmac,3327137.9,155423,54688.0,21.406985453,0.1951526159,60.83853679052077,2.8419945874780574
LAMOTRIGINE,LAMOTRIGINE,Generic,Advagen Pharma,389071.41,25222,9765.0,15.425874633,0.223062885,39.84346236559139,2.5828981054787508
LAMOTRIGINE,LAMOTRIGINE,Generic,AHP,1683.95,209,48.0,8.0571770335,0.2371916882,35.08229166666667,4.354166666666667
LAMOTRIGINE (BLUE),LAMOTRIGINE,Brand,Overall,31621.2,58,47.0,545.19310345,14.578699862,672.7914893617021,1.2340425531914894
LAMOTRIGINE (BLUE),LAMOTRIGINE,Brand,Owp Pharmaceuti,31621.2,58,47.0,545.19310345,14.578699862,672.7914893617021,1.2340425531914894
LAMOTRIGINE (GREEN),LAMOTRIGINE,Brand,Overall,46698.81,37,37.0,1262.13,12.885985099,1262.1299999999999,1.0
LAMOTRIGINE (GREEN),LAMOTRIGINE,Brand,Owp Pharmaceuti,46698.81,37,37.0,1262.13,12.885985099,1262.1299999999999,1.0
LAMOTRIGINE (ORANGE),LAMOTRIGINE,Brand,Overall,270138.92,380,360.0,710.89189474,14.507218732,750.3858888888889,1.0555555555555556
LAMOTRIGINE (ORANGE),LAMOTRIGINE,Brand,Owp Pharmaceuti,270138.92,380,360.0,710.89189474,14.507218732,750.3858888888889,1.0555555555555556
